,date,tweet,username,retweet,nlikes,nreplies,nretweets,near
6,2020-06-04 22:27:51,"My life is forever the question between restarting new girl, restarting the Harry Potter series we’re being adventurous and trying something new. 95% of the time something new doesn’t disappoint. But 100% of the time..........",jessscunn,False,1,0,0,United States
7,2020-06-04 22:23:15,"How anybody can be a Conservative with Fox News being a thing in the year 2020 is beyond me. I've never been a Democrat/republican but these people are like the fucking death eaters from Harry Potter, just sucking life away from you",nickhawks411,False,1,0,0,United States
8,2020-06-04 22:15:23,Yea.. I’m not really a Disney person anymore.. I prefer Harry Potter. Disney is gonna be a mess when they open up,emmysjourney_,False,0,0,0,United States
9,2020-06-04 22:01:38,"I need a house elf with superb organizational skills

#lego #lego-graphy #legography #lego_grophy #harrypotter #houseelf @ Myosho-ji Buddhist Temple - Member of Enkyoji Network of Temples  https://www.instagram.com/p/CBB3jyugthm/?igshid=10sjus66fr5bu …",ryusho,False,0,0,0,United States
10,2020-06-04 21:40:25,"New brand: Coors, Potter, and a mask. @ The Wizarding World of Harry Potter  https://www.instagram.com/p/CBB1IZNDov1/?igshid=1i1gsrx02vfir …",zach_moree,False,0,0,0,United States
11,2020-06-04 21:38:53, https://youtu.be/knk_Sklncjw  Any #HarryPotter fans? Any #Jesus fans?,RevanWintersol1,False,0,0,0,United States
12,2020-06-04 21:35:12,I watched the Harry Potter series for the first time in my entire life. I just need to know how many of my girlfriends super simped over Dan Radcliffe as a teenager?,scum_l0rd,False,0,0,0,United States
13,2020-06-04 21:20:53,"Briefly dipped over to the official Twitter app and let me tell you, with advertising so ill-targeted as to try and sell *me* on Harry Potter junk, well lets just say I'm not worried about AI taking over the world anytime soon.  pic.twitter.com/oEeg9mL5AY",philurich,False,0,0,0,United States
14,2020-06-04 21:10:17,"We have better wands than Harry Potter
#thankyouhealthcareworkers
#ThanksTruckers 
New E-store
 http://Www.palm-beach-novelties.my-online.store  @ AFO LARGO  https://www.instagram.com/p/CBBxryPHJHz/?igshid=gu1lt9yq44bl …",AfoLargo,False,1,0,0,United States
15,2020-06-04 21:06:01,"I rly just need a Harry Potter movie night.  I need chill.  
I need quite. 
I need peace. 
😶",mjb1433,False,0,0,0,United States
16,2020-06-04 21:02:35,I blame Harry Potter for this shit 😂,SomeBlackGirl91,False,1,0,0,United States
17,2020-06-04 20:50:44,7 Harry Potter movies down! Finally one more to go😫 it’s been 4 days,BoxerCabrera,False,4,0,0,United States
18,2020-06-04 20:28:56,Harry Potter and working from home ❤️🙏🏼  pic.twitter.com/Ccivi8sPoV,Molsvb26,False,0,0,0,United States
19,2020-06-04 20:25:06,Our conversations as Sean reads Harry Potter for the first time ✨⚡️  pic.twitter.com/A9iSGwjWMn,squaller7,False,0,0,0,United States
20,2020-06-04 19:52:36,I'm watching all the Harry Potter movies on HBO😭,jess_bluey18,False,1,0,0,United States
21,2020-06-04 18:45:47,Sir always here to help spread some magic! Hail Harry Potter!!,BramaleaDD,False,0,0,0,United States
22,2020-06-04 18:40:33,May have gone over board with my car air fresheners @Fresharama #StarWars #DragonBall #Pokemon #HarryPotter #Stitch pic.twitter.com/88PACm5nX3,SChhun_,False,3,1,0,United States
23,2020-06-04 18:15:41,HBOMax has all the Harry Potter movies... Litty,365imfly,False,1,0,0,United States
24,2020-06-04 18:12:27,"Gloomy, rainy, stagnant day means Ginny and I curl up and watch Harry Potter all day",taylurrrrp,False,1,0,0,United States
25,2020-06-04 17:57:17,I love her. I also secretly love it when teachers swear...it’s like someone casting a spell in Harry Potter. She’s a national treasure.,KaraGirsch,False,5,0,0,United States
26,2020-06-04 17:42:20,"I was a little girl in naacp meetings on Claiborne w/my mama. Instead of Harry Potter books, I read black history books. My mama had several talks w/me about her experiences in the 70s, then as a mother raising 3 black boys after. This is why I’m not surprised & won’t shut up",LegatronPrime,False,47,1,12,United States
27,2020-06-04 17:40:47,You do some #performativeactivism yet advertise for children to learn to bake like the #slaves in #HarryPotter . Tone deaf and disgusting. Take this down!  pic.twitter.com/DQRbwNyE32,MarinaMommie,False,0,1,0,United States
28,2020-06-04 17:38:10,"Those fakes were planted by Antifa agents flown in by George Soros to malign the president. Mr. Trump was also the victim of magic spells cast by Harry Potter, who is now working for the Deep State. LOL. You know you could hear this at an upcoming press briefing. :-)",phillipdampier,False,1,0,0,United States
29,2020-06-04 17:13:25,"Decided to add some #magic to our day with recipes from our #wizardingcookbook #dorothystoast from #wizardofoz and #butterbeer from #harrypotter @ Pflugerville, Texas  https://www.instagram.com/p/CBBWkyeHcZQ/?igshid=lfullfk26n92 …",khudson8030,False,0,0,1,United States
30,2020-06-04 16:27:01,What are the chances #Hogwarts would let me bring her as my pet? #HarryPotter #tarantula #rosehair pic.twitter.com/VV9JqMzKRO,ReliantKB,False,1,0,0,United States
31,2020-06-04 16:17:12,"Referencing Joker in every political take is the new Harry Potter. 

only difference is Joker was a good movie lol  https://twitter.com/MattBors/status/1268433720165363712 …",0ctavianX,False,4,1,1,United States
32,2020-06-04 15:59:50,Which streaming service is Harry Potter on?,just_me_nelson,False,0,1,0,United States
33,2020-06-04 14:53:22,harry potter which is on @hbomax but i can’t watch it yet,tinaxbandida,False,0,0,0,United States
34,2020-06-04 14:06:09,Harry Potter and the Forbidden Journey is temporarily down  pic.twitter.com/n0xuoU4h28 – at Harry Potter and the Forbidden Journey / Hogwarts Castle,UniNewsToday,False,10,1,1,United States
35,2020-06-04 13:08:31,I’m trying to figure out why jim parsons bleached his hair..... first 2 harry potter movies draco malfoy vibes  https://twitter.com/THR/status/1268167113920794625 …,rocketlovebot,False,1,2,0,United States
36,2020-06-04 09:02:26,Say it five times fast and you could cast a Harry Potter spell 😉,DanielleWile245,False,1,0,0,United States
0,2020-06-05 23:36:18,I just discovered a Harry Potter themed coffee shop in Chino Hills...BRO WHAT  pic.twitter.com/clSjCijh2m,NMC_ESQ,False,3,1,0,United States
1,2020-06-05 23:07:22,We can’t get over how magical this is. #harrypotter  https://twitter.com/KurtHSchneider/status/1268794739509170176 …,albertlee1939,False,2,0,0,United States
2,2020-06-05 23:05:44,"David Dunlap (@PublicCallCos) as Gellert Grindelwald from the Fantastic Beasts series at All-Con 2020
#grindelwald #gellertgrindelwald #wizardingworldofharrypotter #wizardingworld #harrypotter #cosplay #cosplayer…  https://www.instagram.com/p/CBEjsGwDMkH/?igshid=ohomi5cfnqef …",FirebirdImages,False,1,0,0,United States
3,2020-06-05 22:40:34,"I'm the happiest Kinda Nerdy Girl in the world! My #HarryPotter notebook, to do list & daily planner arrived today! Thanks @Quest_Journals! I know I'm going to go through these fast & want more! ❤💛💙💚 #fangirling pic.twitter.com/hZY16IFrp2",KJonair,False,20,1,5,United States
4,2020-06-05 22:18:55,Crying watching Harry Potter again smh,mandyhaun,False,0,0,0,United States
5,2020-06-05 22:10:52,"Remember when y’all decommissioned Dueling Dragons for @HarryPotterFilm, @UniversalORL?

 I KNOW y’all got Harry Potter money. 

Open your purse and support the same black owned music you extort",daniidabanii,False,0,0,0,United States
6,2020-06-05 21:56:46,Absolutely awesome!!!! #HarryPotter #HarryPotterAtHome https://twitter.com/jk_rowling/status/1268902870079938561 …,reddelb,False,0,0,0,United States
7,2020-06-05 21:56:22,"Feels good to be home. 🧙🏻‍♀️
@UniversalORL
#universalorlando #harrypotter  pic.twitter.com/mC6EIa3kI0 – at The Wizarding World Of Harry Potter - Hogsmeade",ParkHoppin,False,37,3,1,United States
8,2020-06-05 21:47:33,Harry Potter and The Goblet of Fire. #NowWatching,BlameSwoope,False,1,0,0,United States
9,2020-06-05 21:00:51,Finished watching the Lord of the  Rings trilogy... extendedcut.... took a week... I can't say fantasy is my preferred genre.  I am moving on to Harry Potter... I'll let you know how it goes. #LOTR,LoveFromTheBEAN,False,0,1,0,United States
10,2020-06-05 20:50:54,Lmaoooo i literally just said i feel like Harry Potter,DirteeSprite,False,1,0,0,United States
11,2020-06-05 20:48:08,"I feel like all nerds have their own trifecta of nerdy shit they love the most. For me it’s Jurassic Park, Marvel and Harry Potter 😍",red_inmy_ledger,False,0,1,0,United States
12,2020-06-05 20:33:28,HBO has all the Harry Potter movies and they’ve been a go to lately,WuDaWiz,False,0,0,0,United States
13,2020-06-05 20:19:36,Let me go watch the Harry Potter series before the culture cancels him next…  pic.twitter.com/vsARTBfZfZ,jfair9,False,4,1,0,United States
14,2020-06-05 19:20:23,.@CosmicKidsYoga #HarryPotter yoga is another favorite,CBarlerin,False,1,0,0,United States
15,2020-06-05 19:19:50,I'm listening to the Harry Potter audiobooks for the first time now! I love them so much! It's been so long since I've done a HP reread that's it's almost like the first time. I can't believe all of the tiny details I missed!,rachelmichelle,False,1,1,0,United States
16,2020-06-05 19:00:37,Avatar the Last Airbender is Harry Potter without Hogwarts.  pic.twitter.com/BKQ4nNQnHH,Nathaniroberts,False,0,0,0,United States
17,2020-06-05 18:56:37,"The line for Gringott’s goes down to the money exchange right now. Return is between 250-320pm. 
#UniversalOrlando #HarryPotter  pic.twitter.com/8roZEzxkLJ – at The Wizarding World Of Harry Potter - Diagon Alley",ParkHoppin,False,13,3,0,United States
18,2020-06-05 18:48:33,Yall think this funny yall should see me at these Harry Potter conventions a slytherin cross my path he gonna get his issue  https://twitter.com/bydanthony/status/1268371832178122752 … pic.twitter.com/1ssvUPOsRR,TheGreatKingSIR,False,3,0,0,United States
19,2020-06-05 18:46:46,I'm so glad that my thorough disinterest in Harry Potter for the past 20 years is slowly turning out to be wokeness.,aryehlou,False,3,1,0,United States
20,2020-06-05 18:42:09,"I remember in 7th grade I lied on my eye test just to get some glasses lmao
It was like Harry Potter glasses and I loved them lol",Chingy_YUP,False,0,0,0,United States
21,2020-06-05 18:36:06,I would’ve been housed in ravenclaw in a Harry Potter universe for sure,atlcopo,False,0,0,0,United States
22,2020-06-05 18:19:02,Let it be known that this Harry Potter Quidditch Match Lego set Ella and I are doing is the worst one we've ever done.,ZachAmes,False,3,0,0,United States
23,2020-06-05 17:23:17,"I love this!!!

#HarryPotter #PotterHead #iAmGryffindor #Gryffindor https://twitter.com/KurtHSchneider/status/1268794739509170176 …",anna_mylove69,False,0,0,0,United States
24,2020-06-05 17:07:01,Looks like Dobby the house elf from Harry Potter  pic.twitter.com/Mrb93k1nZx,EvanKail,False,2,0,0,United States
25,2020-06-05 16:42:14,"⭐️⭐️⭐️⭐️⭐️ “The perfect blend of Harry Potter and The Lord of the Rings.”

Books 1-3 of my #YA #EpicFantasy series are available on #Amazon! Check out WINDSWEPT for only $2.99 ⭐️⭐️⭐️⭐️⭐️

Windswept (The Mapweaver Chronicles Book 1) https://www.amazon.com/dp/B07GJ6NYD2/ ",KaitlinBellamy,False,0,0,0,United States
26,2020-06-05 16:16:43,"Howgarts when Harry Potter kills Voldemort: 
  pic.twitter.com/cr3DTJKdfc",Abram1125,False,3,0,1,United States
27,2020-06-05 16:09:25,I bought a new set of hard cover Harry Potter books since mine have gotten beat up and lost over the years. They came in a little chest. Look at how pretty they are.  pic.twitter.com/Ler5q2h4xf,LogansPics,False,8,2,0,United States
28,2020-06-05 15:48:46,"⭐️⭐️⭐️⭐️⭐️ “The perfect blend of #HarryPotter and #LOTR.” 

Books 1-3 of my #YA #EpicFantasy series are available on #Amazon! Check out WINDSWEPT (Book 1)  for only $2.99 ⭐️⭐️⭐️⭐️⭐️ #books #fantasy #reading

Windswept (The Mapweaver Chronicles Book 1)  https://www.amazon.com/dp/B07GJ6NYD2/ ",KaitlinBellamy,False,3,0,1,United States
29,2020-06-05 15:46:35,The Tales of Beedle the Bard by J.K. Rowling narrated by a stellar cast of familiar names is the perfect #audiobook listen for fans of #HarryPotter  to celebrate #JIAM. Free for Audible members!   https://wp.me/p3LsMp-8n8  via @kimbacaffeinate,LatifaMorrisett,False,0,0,0,United States
30,2020-06-05 15:44:29,"More of the new wave of #HARRYPOTTER Pops are in stock now 🔥 Dumbledore holding Baby Harry, Hermione with Feather & Ron with Bucket of Slugs 🤮 There are even more on the way, but you can get these 3 brand new #Funko Pops now online with  http://kdogandfish.com  pic.twitter.com/yPcOE97Unj",kdogandfish,False,3,1,0,United States
31,2020-06-05 15:43:55,Witches are coming together to perform a hex on white supremists during the full moon lunar eclipse and I can honestly say I wish I was a witch more now than when Harry Potter came out. Do your thang witches. #FightRacism,Chrisfabs,False,2,0,0,United States
32,2020-06-05 15:24:29,My daughter just reminded me that her generation grew up with Harry Potter and the Hunger Games so it should be no surprise that they are ready to fight for what is right!,daly_karen,False,6,0,0,United States
33,2020-06-05 15:22:05,Show took a complete left turn w the Harry Potter shit.,BreeziNUrMouth,False,0,1,0,United States
34,2020-06-05 15:21:53,"My friend @TonksNtheAurors is always fighting the good fight. If you like tough, smart women, Harry Potter, kick ass rock & roll, and feminisim and you hate racism, fascism, and the patriarchy give her a follow, listen to her music or fight alongside her.  https://twitter.com/TonksNtheAurors/status/1268901130513326082 …",richrichmond,False,1,0,0,United States
35,2020-06-05 15:19:53,Harry Potter and the Caucasian of it all.,FitBoyu,False,1,1,0,United States
36,2020-06-05 15:17:50,@jk_rowling my girlfriend is an artist and sculpted some of the pieces for Harry Potter world at Universal Studios.  pic.twitter.com/Q1i4tkRL4S,dwhCapitals,False,0,0,0,United States
37,2020-06-05 15:13:58,"Some neat Funko Pop figures we acquired recently!

#hudsonsvideogamesoviedo #hudsonsvideogamesaltamonte #funkopop #pop #harrypotter #contra #jonsnow #doctorwho #xmen #starwars #lukeskywalker #grinch #ninokuni2…  https://www.instagram.com/p/CBDts9KnXCN/?igshid=1fncictq1lah6 …",hudsonsgames,False,0,0,1,United States
38,2020-06-05 14:54:06,"My bosses are the cutest they gave me an early bday present and they hit all of my favorite things : Harry Potter, Disney, Taylor Swift 😭😭😭 and it was my littlest girl who gave it to me 😭😭😭",melantoinette96,False,1,0,0,United States
39,2020-06-05 14:30:31,"The 10 minute posted wait for Harry Potter and the Forbidden Journey was correct. Team members were quick and helpful. Today, so far, has been a very pleasant experience. #UOFistBump",Attractions,False,27,1,2,United States
40,2020-06-05 14:18:33,"New geek swag makes us happy. Absolutely love these new car cup coasters!
Wear your fandom. Put your GEEK on!
#geek #etsy #shoplocal #dccomics #superheroes #startrek #steampunk #starwars #anime #doctorwho #marvel #firefly #browncoats #harrypotter #science #gaming #wonderwoman pic.twitter.com/BzezJQQZuT",GeekyGs_Swag,False,0,0,1,United States
